name,lat,lng,url
Aphrodite,47.993998,7.849224,http://lh4.ggpht.com/HBaxndYi0Dre6rXDeLX13ku48Vvk_37JfFfcagfhha2wYlcXFL7GLAP9-M2qh_4M49sYE8gZIBqDzJjBsO-sQJnOvG1g0D93BE2m9l9gr9ieRtU
Freiburg Basler Hof,47.996538,7.851769,http://lh6.ggpht.com/Ki7JQ8BxDIKrPkOeg-exBza6adrq3vWT0OBllzvHIeX5_5AHDvwoH27r24QzB4GT33J03LQNgSLv8ren1_Y
Mosaik,47.996705,7.847366,http://lh4.ggpht.com/tEv_WpgCErqz5DhakoDQ_kq1WkFkNkUgqNd7PsT58dojq2Wu0swgF3JwwqpZd8rHY7OjC6phibNMOtwEqwBx_Q
Freiburg: Wave Portal,47.996606,7.850774,http://lh3.googleusercontent.com/r6YdfdEUuzee2FrvJc7p0ZE4w2jexnwUj4sAskpZVXXB2uADAUR78HnGK1Y5wXW-OoH_iAxd63HrAIHPZZs
Bloch Stolpersteine,47.9939,7.843667,http://lh5.ggpht.com/7ClLqnmDbyZjavEZz65M7t4zI5lBY2yvRxl8yPUDO4YIGboOp16j7d457Fl4nkJH7tT1lIlXkBXERRfE3MPe
Blume,47.995072,7.848977,http://lh4.ggpht.com/W9pNrsZDQFXKPklp5JBPRny2yh7iDQBR6-ItvJKZLfLDSsUwIoMzW04BbP1bTXwykTl-HHtDh3g5AT9uPTlH
Cork Screw,47.993175,7.84586,http://lh5.ggpht.com/_sal1m9s-cUilTfNeei0uZsHt1-b8rLfzEDwttdPI8guHjer5_Gh0AAoTioY3cOQ6ZUDo8Lv7FqKhe9yn1WA
Wasserspeier,47.993248,7.850352,http://lh4.ggpht.com/5N7CP784P9yxp6nAuTGPQXGTXc8mKPVifgn_zQum1y5vJ6YkMHgwJwm1mQOHRpsjU9VVIYhTfaqSq8CGhI8WdQ
Skulptur Am Landgericht,47.994694,7.851815,http://lh4.ggpht.com/xoiUzw2bgJarUTbdOuXJNuca1Lccka0J_Sp3b0cAdXTumHCWZE5Qj5VmoQBwnikfKTDSpybqvZosKRkLdEcc
Stolpersteine Familie Veit,47.993666,7.848592,http://lh3.googleusercontent.com/PseXwCIOKw-tyThAP6uQaWR7SfbTUEQfU80oAUXE8POxiX-6oJKMntEQDuNmCVhiLpls6aaaCnN0JlvlWHoI
Brunnen Wilhelm Ecke Moltke,47.993217,7.84284,http://lh4.ggpht.com/wYjrwUxcYZhDH_69OcRr8VW5a3Cop_bp0fGkKFOsaVju-p67ksePlGUobsDcjc-Z62vwS-MlK-KzkWBn6Khz
Stolpersteine Rosenthal,47.995837,7.849748,http://lh3.ggpht.com/TkuoFYIHfsuj6_WUQHbcqbAjElgGL0lAQ4AqHTO1J5oekjaNGv9scS1jwUCIYiXg1Q1XRDsuwSfOVb-pvX7L
Brezellöwen Freiburg,47.995078,7.842408,http://lh5.ggpht.com/GWWPBaOIHglTgrWvyPmGj1fVNr5tJACU6A3PPTncDUgPYB4EDm1OUb2onK7xut6R24O7S7YJNmEDntpThJ6o
Calvary Chapel,47.994082,7.847908,http://lh3.ggpht.com/5n2Vy8uwi5IZZO8iD_edvL0hpFgji7o9aneepicZyex9lUvPIOMyDfyyjnHZ43Ctf4VP0cbldviJovJKdMFm
Kreuz,47.992695,7.850593,http://lh5.ggpht.com/DaZ2lEcC033P7ERb_hCV3sMtqDG3NN_v7yobRu6rZvil8lsl6HH7pgQMi9UfqHQeODOYhJOvj2qBg7HMzWAY
Bertoldsbrunnen,47.994865,7.849817,http://lh3.googleusercontent.com/ul3KQDLwiEd6llRZHLp8ObdP4OZAq1VoLch9T48x60BNOWdHaRet7EDLkb4KtAAacbUTxsEc9CSXcsUBo5M
Rau-Brunnen Kartoffelmarkt Freiburg,47.9968,7.851028,http://lh3.ggpht.com/09Wa_jAcBOFbDIXBdYTc_R9M3hLkjKIo-RjlRruSCLyD-sX5M4tr-BLV2YnBMV3si3pKiCKbil9RBFcttA5Mwx-0sZZOuKARFSRg1Ft9wzIwvLuNEQ
Platz der alten Synagoge,47.994506,7.84605,http://lh3.googleusercontent.com/ZSteFKOk6OPmttnzNHRFlHqi0oxmp-5srid27ljLWgnd2IjTsFP2-v9-Ok6ttRIGdVbDE9QzbwNWGw4bvqY
verarmter Kunde vor der Commerzbank,47.992951,7.848859,http://lh5.ggpht.com/YerCG4FCaP7cYB-qfSATStLP4O_TGlYWbkd0gU-2utfmZSoTlso-0UwrhHS6dq2AMw_lEm_nHOpKBFjTVzzhsga-UTL_CISI9SC81l8VMIXMXXQc
Kieser Training,47.994125,7.850302,http://lh6.ggpht.com/JTolRMO25vo4DnH1y9_FFkX2Ta_MO10I4zvutCeBwlZmZ9-4BeDAZkeQMoM7yHllz5kEV484rpixHRVI3H-m
Intercity Hotel Skulptur,47.997105,7.841821,http://lh4.ggpht.com/oclgCMkavak-Ij4pq_i5N3uNvkzjY8z_aOHp38mp3fI6g43nLKnt0Uc9SitF98rr0cjfxm8Pj_Gle0Bk784
Aztec,47.995401,7.848581,http://lh3.googleusercontent.com/X0lsWVzSbi4a-3A7zBTAlzrYOP6EJAng3xH25iE3BlTT0nBLjUZhaqGbrWs0aEvDdFx6C0QLeZoeo9ZdJWp-
Altstadtbrunnen,47.995875,7.847885,http://lh3.googleusercontent.com/QRpxVO26vA8ChH6_CwyYFnO4jJuMcf4mXJ2uzVMctvdYYNlEpTN2M9YQsrnRAMWUbMbL26enMtiItyQ_38Q
Königliches Entree,47.994386,7.850206,http://lh5.ggpht.com/Uf_PMHik0cJEbl2396Lnlv8NNJ5K0whr9W0meKyOiEifN8Ou4iuqhC9Vn-WJtbiEOOYSrwAhX8wRzwfmaYTsOg
Schnürsenkel,47.989991,7.841731,http://lh5.ggpht.com/sVQkGBQTarZXgsmclJPEMTRTS6nX-7TFfS2O9VDQQwUOuLwW_cEmWumeR4oeigOX9VkD8eGmvT-ATgNF66A
Wine in the City,47.99703,7.845898,http://lh6.ggpht.com/c27c6ZSdrjRdm3xeLBSXfkW2OYA7SC8rPJvBoFCVXWAXoymbUKau_k_oUX8-q4EV8RtOZGFGbT_R685ECyI_
Paulussaal Freiburg,47.991079,7.849307,http://lh5.ggpht.com/6ONZTatOoo2oft-LlQxZD9NsX5sbSWQb2lcQCXgVMA__qkNYGrkohWsBKiEh1p4DOiaGD0IHimXf8IPaH3Io
Chang Thai,47.994006,7.851396,http://lh4.ggpht.com/ABkzzU9CmIvacpZ5iIYO0PpFUmaOJXU77g4heO9OzXdLezW3lK_c6KsgQISihalUh0MMFdvcWryHKTxJ8ms
Destroyed Olympia,47.995951,7.845727,http://lh3.ggpht.com/bSMZgIWn-WHtiGIm-GKoIJZ1MLjZsMHG56vb1vNmSR45klNUpDZ9sLSDcHEZlWkyeueafgySTsOe0EJHfcg
Kornkreis,47.989937,7.847972,http://lh5.ggpht.com/C8EjiMTJE3EfxGkiruByOzkLPWFRxNDjznWE3XIGoOLctaLc2xOKciXVvt99loy5_k-VnWh9WAIhv2Q2OrM
Eichenlaub Mosaik,47.997018,7.842498,http://lh5.ggpht.com/CtEqm1TPsY4iKTqfWj8mcq_QiMPyEAE7o5F3xVhK60N0vMCETIZoFl3K2iNKc9IhzMcS50igYjvkXtAG-nLa
Kunstsitz,47.995964,7.847161,http://lh4.ggpht.com/U6v678d8pn4Xu3bowQT97CWw3f7TRyl7Krf-cilkZhLh9MyBLlziE8vjU6rhf0wDNOH7VPdulP1TNVP-PlFX
Zunfthaus der Narren,47.996547,7.848488,http://lh4.ggpht.com/M1RVJZ4NE6yz0Gpt8_dkjyLVCZnUOfXqJOtl9RQAfqdIrjrwPtlzS5A5Tn8_WOpAYS1JAOAElS80WzYYUWwJ
Grafitti am Service Center Studium,47.994788,7.844112,http://lh4.ggpht.com/27Xf16Ohf_EeNmbxpkgR3irSZK_G5l-FoQYgzBgapI0Wh_v3KEvFA9eIqrVft8c3y9CPNYdp4Ft4V3yakew0iA
Stolpersteine Neumark Und Meyer,47.991679,7.852201,http://lh3.googleusercontent.com/NxFtgxbBbnxdZ4PVnzYUQ_MTWLhacLMWNK72nRvUJ7gkfhjaLKn2VsFXXHwz6kNW_5oV3GTosDVN5NCOZ-I
Brunnen,47.990522,7.84996,http://lh4.ggpht.com/4546DkeuoGBxcQVOwPtY87CjFctpkjdAD5depvsRMx6goWRjNMKxXWgAbYHXiXz10rbraHhFWXIVmsziy7aZ-g
Museum für Neue Kunst,47.992497,7.852349,http://lh4.ggpht.com/LlrpdUhbYmK8o1Gen7zF5aZbCqQnPR-Kk9CkwdZE55_7po10R7FRnSCGd3z6xpmqcbIYdEBRYmSi-7Ss4RI
Kaiser Joseph Str. Brunnen,47.991178,7.848283,http://lh3.ggpht.com/7R8co0BsK0Q6fxqCgTOFaTAtMSLS5QoXjiH90xghoLpx340QlYHwhfH6FRLPBBwnFNSOTiOyBb9SFtj_I0EN
Kleiner Meyerhof,47.996289,7.847652,http://lh4.ggpht.com/efHDAY63LzI1xbtLWvNqEIzZkjWyVdzyIBHobq2al8bmliGDkM6RdhOR3F9Si7CcQPJxi4YCriQJogse8wSIdQ
Steckdosenmann,47.990612,7.845593,http://lh4.ggpht.com/-Me5RRlnrmXR9p_hxwY6xuagvy1IcHC_-UcMAVo-PYPdTk0TqqBBChsQzOyupSp6JXcyVTxKBvLQGrYeVLg
Futschikato,47.995387,7.844636,http://lh4.ggpht.com/BUQBtJ80v5epzke7OLjbM7zbN-xUaCb8czvfmE8ph8J6UFWk0eyiX8n_Ws7xeaefmJsHQyqCAjwQN9uHKHBk
Brunnen,47.997244,7.847833,http://lh3.googleusercontent.com/C44VIhaqIcgfPWoDylNMvyVrheMtphnwATCMGPPUbcypIloj2kRXp7xw-VqOEG8aKufJYkmJVwrm5T_4BozSzA
Dancing Fountain,47.993265,7.845546,http://lh3.googleusercontent.com/IoKZFPGWOwhc83D4ifm0s3B2qmhBsIkxltMnpPnh8GCNf2iPhSKYHh96vo0YhPCKRikqQdSeLHoOTDfZxsqHMg
Kornkreis,47.990767,7.848453,http://lh5.ggpht.com/f3BScnqdmxA5sa3IF4U8NOF64mjTeuUF893JISCcbEd9faXI3OMLLlExeWf_oOUtIzAbzASJ2vFjVHYlKqQ
Aristoteles,47.993675,7.846064,http://lh3.ggpht.com/cTDBh_wXT_gBhHCTcUe8meiqM1GomHPJY6t65U7lP4w9baOHhfXVaV0Bkkyk6Hcu046CeReAkHjamo04yhBJULaIgLCLrH1Oo7M1ecT8DRitbBgr
Graffiti Dreisam-Unterführung,47.990829,7.84399,http://lh4.ggpht.com/0wOpN5PcuAqCaRHgad0hZC1bt2CJXjXK6JotY-JLZ7mBxcaoPobxVsHCINOHhf2n4RL2419-ps07VE60XoPGDA
Mosaik Kunst,47.99679,7.845861,http://lh3.googleusercontent.com/81EUMK8Ts3cL1-xs5MjfJMLc-UIeZAnM2-qTs66wQj16J4GqNirb7tkWljWmUo30hhXhqYDuEDx2dXP0LF5y
Town Archive,47.994398,7.850862,http://lh3.ggpht.com/73jaSG5CJ4SC9OUlDkSy1wwgui14HJ8UgsQhJ4J0ob522PwCvyYcAEowgjRPI77POWFlc_rK3yPRbb8Vs0U
Apotheken Street Art,47.997177,7.84992,http://lh4.ggpht.com/jcm-h_8_wQs0K-lMvcEgmMrryGFPTjVURNc_jQnKWS2ameiw6KW0QbNKYMkD1GA-aj1P-dhnTuX0hYMZjDZz
Street Octopus,47.993002,7.846544,http://lh4.ggpht.com/0aB4enUQnHY5F-g6IIltt7oRWhPiuygHTTZVu2C7uaFlg9t4B6gvTvJ3JnJLpzLUCD3iEC379r2nBF8GN9-4
Hegar Haus,47.991645,7.844335,http://lh4.ggpht.com/8AfIs4z0ALcuG0MdvvavgCOPZYwUXieRjM-UV60d_Hw2H9hJfMr9Z1_ISatbKkktTiSk6HH8xJp9pFj5g1aw
Kunstruine,47.992217,7.849777,http://lh3.ggpht.com/wxjlV7kv--sDv7Zab5HnIb2h01RKiZ6cCFEmEe_9YKyrDtuXJ77rJN2-0TtV5uMTszy2PWFwXVKFMAnz8jJq
Fische sind Freunde,47.995222,7.843665,http://lh3.googleusercontent.com/1xXtuP8rfryE3-25m2i6me84Hqjg-ZmPsOYDPKXHIznNmdMSUhvO1OsrsgGiGZcGnqtvlodJr5cVZz-9q1i4hw
Zu unser Frauen Berg,47.996105,7.84817,http://lh4.ggpht.com/AwSwaaLFBaVmUYr4Kp7z9sKqsLZTHt2mKdbnBiKYVVkc8w1mYArYMrXoAb0OIJ4FzDdNlt_RV79EYHNDxNAR
Platz der Weißen Rose,47.994306,7.846806,http://lh6.ggpht.com/4EVmiNpVb71NIkUiMamgu0fTCbrcjmhGR1IjZOAyLbNH4RKOYfC5rizp7Dqy0PFhXKX2VTTbFUzGjaV3Sypv
Matsuyama,47.996373,7.849397,http://lh3.googleusercontent.com/_cDMamP4Q2ig_SUDNR1tsk1GTl4f-7Cs0BVFX1LEXFF0qI1J0-H9l_EHRHq7aKQ8TjE-ojMKodUZwgRNShzF
Steinskulptur,47.99367,7.846899,http://lh5.ggpht.com/uHDVlwsu4J_bZYi9DYoZM7cSzxgGc0wJ9OBK61XIiln3NkhT-NdyrgSiZ8efNaacxkLqjjCNgYys-9hGqak7
Bursengang,47.995623,7.84914,http://lh4.ggpht.com/XJcvvbgBBIPA45BGuz-1kIrWBVyS85tj784Fn7cmRB6xswkeqvJul22dblB5JxnFBKWIVnaCWMahwzXvNR3W
Karma Buddha,47.996318,7.844359,http://lh6.ggpht.com/kZwxLlsR67yzS8E5kT8xBpubuFzcoHRg8XmtPIAeYVAOuvLZRRcOp6AdMqfQFBHKyCs3NDhNS7L_h1A471RyUIgeJU1Vfdq9RRKjvSRwxzQNPQs
Breisacher Tor,47.992341,7.848052,http://lh3.ggpht.com/snd6Cp7-0lRF8FlDWGoPDSg_8onBm8y7EdtdG15-Y-m3fsDfSVbyPwcrcgn8aI8skCfvzcMsBe5oQtiN7KZLGi-9GkZ_-oMvtg6x00owZg7iz2kD
Freiburg Golden Statue,47.995559,7.85173,http://lh5.ggpht.com/HkMPwh6CdS6KLN5drdJRfbXAHnsIRGnI81yibJDlQKaeG3H1grKmlFOGT-sR1mGmF-6NQK8iCYXsEmE9Sq3g84kbqPQX_7dXlnsFMlyQGG9SiiA
Stolpersteine Abraham und Grumbacher,47.997417,7.843671,http://lh3.googleusercontent.com/2WKlGyGYsFI_QwzsNrgHfcfk6s4ULb970DBHuiazBQwx0qP7xGlCbDqs9I_Tk1jnTnUBHHVYptDLBhAWezxPHA
Kaiserstier,47.996872,7.851845,http://lh4.ggpht.com/GFxxTAcHyLU3kzlZ0kL4Pb0n4hsHWDlgMEWfN5J-xGTyMrcBruxoWHbstGxfSHqeLxiX3u6gSxNMfi7ZfFoXgG0CBPdso5BrT8wMhgnbD38bgW1g
Erbaut 1900,47.990344,7.850153,http://lh4.ggpht.com/zd3i-iIIde68q1zd1AeczzeEmAav7sijrYdu2nk0hLX0vJMWQfvbMgatvMXe3YExS9mkk-ThomBNd4AxPd8Z
Kreisel Konzerthaus,47.995863,7.841659,http://lh3.googleusercontent.com/c3QlCXkVXdGJBdXXTewpuv5FrvsUIqx3qNDMNL8mCv1eWslx9IFML13e6Uw7Il8qhYV7etybAQQDiz0kgYhgSw
Die Geschwungene,47.994753,7.846402,http://lh3.googleusercontent.com/IPfgiMoELTlJfiJfRYa4_0vtjHTS-kIcOQ-4aQlD3TrJ_47LujEhLgPlfA6qcJmioZ46XflxWSvb1OwBZ3zWGw
Wasserspeier Zentralhotel,47.997415,7.851505,http://lh3.ggpht.com/xCB37dUQ0Y5DR4rR18ULBpsBQ2dyrtoNncIb-vUzqXQxWeBe6_n0l87eYT3C1Du-PYFoKOcNw2g0nZnQ4Y48
Captured Sphaere,48.010312,7.841415,http://lh4.ggpht.com/65un2J1IaJFL_-Dnq6kvaGKxYkOIB_RQ6ad0OguaykBUktN-Lb0mcY-KGd1X4KmwiJ2BG1Ne1U75a1LRm-Fj
Gedenk-Brunnen,48.009015,7.845191,http://lh3.ggpht.com/S3wdk5IKje_gzGJ8T0vCj31ptEbvccEKzA9GBtyj42Pm8VF4JcPYDvYYRd5mYEAU469UmKOKGyVA2tvsO4lv
Löwen Pavilion,48.007976,7.843316,http://lh3.googleusercontent.com/M0R1mtJ_wooF4ZV6iXfyBBqmunQRj6RzmjBnjxX3bDV6ZMlRKW1rqGJo4njsIIvYCZeFwqL4xMMk2XXnNQNh
Herdern Bahnhof,48.008491,7.851207,http://lh6.ggpht.com/eB-DDMlDkrIj07PoBJo0PliBnoOkwJmbLmuZHXjazNh-exVly9-8QCE_-KPkg6u-n1LgY8Bw0yBPiebvyTk
Den Fliegeropfern des Krieges,48.009047,7.843324,http://lh3.ggpht.com/0ifn6zdlJTNKlQOxD4pw6P33fpfYu_6lgoeYC_U_RNpstDXkfmvE5_hB6JOKPxzGtfGS-VfaiAvVKXIrv--2fw
Apostel Statue,48.008696,7.846178,http://lh3.ggpht.com/UNZhVA5ihEfNufTAEdXn4vi3HC4hnmKFi39sSi7d2AmEoTBDQuaXw2sESJ0C7HHGf2ku8fm4xlG0qzwgUWc
Spanischer Kultur und Sportverein e. V,48.011803,7.852089,http://lh3.googleusercontent.com/O_9hwN2XAmbz_UJ3vW7rBstUr9-U61X3Aa-1kCiUoK5dAIa7IF2GfQhyxrQ-vINVsE4t925a1qudRFIaIIYo
Synchron Spirals,48.005013,7.841443,http://lh5.ggpht.com/yC9no4KftEFMjuLeCdAxYxsgXNe-Lg5QfzVRa-UocZIvvwig_OOk5PDL-wNpyYN0zNm7ors9vw1kPPPzcuw-Kg
Pokalsäule,48.00946,7.844928,http://lh3.ggpht.com/OGg-SkmtU06qJtZzZMPSHts1idql3VjyY6bAhad3v6LSJJZwlPkR6qxOJ9SZukaRLFakZaU8oOot4qtnbek
Gravekeeper,48.006586,7.843881,http://lh6.ggpht.com/bbS-Kz5a8OYJkSw8xCFdA3SBcwgGN4Zsbg_hsALgeUrwQirO12TSqcte9PA715lT8Y2v5exWlHuoZYKi_Mcl
Jugendtreff Brühl-Beurbarung Graffito,48.005096,7.844057,http://lh6.ggpht.com/jUvJVzZPVMWpDZhQGKke4sBD338ONdN6NASWv7ifSNFMBWKgSbvQjHCuX2-YV1e6ys03dtjmUZ1ESvlGPGc
Eisbär,48.012244,7.851789,http://lh6.ggpht.com/91petRYrEp_b49934IbCaz6nLnNj-s7rvJ_hgTF51EapvuEd9JETfP-Nvls-FdKPTX8Tf6tqa68MZCZ13VAkLcxKUDAeoGpCT2DXVM0rQ-J_DEMTlw
Baumhaus,48.011071,7.841748,http://lh4.ggpht.com/mgtw9RTVw1HJrHKiwNFrZtqe5pvVP7NJpQUbBZYRrLed4XLN89i_sBAoOz6N7IeL1y4SMexyvH8LiolO9QE
Erhaltenswertes Grabmal,48.007897,7.845242,http://lh4.ggpht.com/aKCEIaiIDVUOyvxt0eCDIiqmGWp-uW5NBL9tFH3FzScE26w5t8n_5BcLEexUxcLpQehCm9HCtF0iCo84defE
Kaltenbach Kreuz,48.006457,7.841885,http://lh3.googleusercontent.com/Kk1kSnIGqoGr4QH732XtBEQtraf3akpHsBKBAvdTUTsY_E9b85aq0QbFq9UMs2r_TkiB7_rD2EfBVK77yZ4h
Stone Tower,48.009258,7.847196,http://lh3.ggpht.com/BaPKIrth4IJI92rl0g_q9qvPj1KbxW-S13FCUiUxsjqyzmZqFNQS2xRES8W6Ux3N3sPns65l0OA-WktTFcqG
Freibourg,48.008835,7.844851,http://lh3.googleusercontent.com/loPX4P2AU3DKpyvsar-sA-mZhj-ntRrmU5_5pom9eeWmshy7M9chPmg8IcHKgniGGDqxrHurDOCOIIGnE1ZasQ
Messer und Gabel,48.009916,7.843858,http://lh3.googleusercontent.com/a-ItVX3-BROqFYUlXJKcHWxJKfAaWq7J0bUNQ9aCvLbAofuc7CCSa65hTallvHKAfiMmI9AfsUkj5pl432SY
Soldiers Sculpture,48.00578,7.850555,http://lh5.ggpht.com/ozhYABlZac5K8-0DsnI7IeQfVkR7MZ89AHe1cpzy1rXULKejKv1PQB3vhoCda_icZnJVDkNokKDu0EZqbrR4Z7ISE-4SYDfE6HD4kWFGNqzdqNpV
Friedhof Brunnen Nord,48.010574,7.842539,http://lh6.ggpht.com/TLc0vq7SXwZezV2x4NGRjI0KgFMFsfUBXUXdloVqaTMSnHaRWyLiINo6VYE2avEj0fdq5ESLoZti77tgPiFh6g
Rusty Cube in Freiburg,48.010833,7.848055,http://lh4.ggpht.com/9Q_VHZjlAPVK6RATGr2zO-RrBEGljZtXncLrY87ezJBxpYZ4zctqFbsR-AcEK_1Jj3AEBCm-VGPIEsi44dnEM5lDfUNKU-SDaFbsYIYC0MvsrB8
Krematorium Freiburg,48.009922,7.844799,http://lh4.ggpht.com/Dxi-vbdwOA1715d6cWkl2YNns6_32TPap5jtj8X5VM03043UDp4k57-UcdIFv0qWJ_MrE23796-18WHEXMc
Alter Güterbahnhof,48.010754,7.848447,http://lh5.ggpht.com/LYHKuqVKvF2jZs-H0PC83AdQo0S8Q8suOmqC7SCRqAloSC2OLXW4TgZfG0zQDbS634eXhzHjCBLbkifPiZA8OEjflRi_sncraCvQNcbGejdnc34m
Kreuz vor der Baptisten-Gemeinde,48.006287,7.850248,http://lh3.googleusercontent.com/m9hPTpGPJK1iPcKGdxFPRrEfIff2o4pvFodEGZc6PB9QngSPqMEPa41Xv5X4Hjn1K9FtIUY_R1E2unNWZnw
Kleiner Brunnen am Müller,48.006462,7.846358,http://lh6.ggpht.com/3leCTA0yWGcL37mQr3vE5CmylrWtcPKPuWUBVi_s88XpiDE3Ez5MButsyGaTw6hHmoJvfyZZXP6X1bTqHl0h2PT0MHhiteZFz1usbK_JyLk0yzgD
Kampf der Liebenden,48.006636,7.844233,http://lh3.googleusercontent.com/dvqg3A2nwwtPvnoMnEQJ3bRZBvRVauCe_tNHZiio6mfLsevbOm-zZiHCE9OzFCnmt6L3nBBseaBm1emsq7549A
Trophy at Night,48.01167,7.841475,http://lh3.ggpht.com/nN5Itgs9EU2gUntuZcycTliaWuoT8klkMj-izH99KJMjCUUNVAGwKP5TJnBhwAZ8rj-PgnOuQA9NsuLLlHeu
Wooden Tower,48.010331,7.850572,http://lh3.ggpht.com/9EMssYE28AqaHO4IISuYveZB630zY7yfmZgVeUSHOrg3sfgv_ldqKbuaWO7pXDl2Q-N0jjY5HlJyxV99iRvv
Weisse Knubbel,48.005198,7.842644,http://lh6.ggpht.com/AdxzzjhdSquO2rVaFQW70SUTdJ-lqs9rcuXUbzsuTz1ZREcbd6rzAUyZIXxa4nj7Ne7ZkaFEjV07nHDXOBCC
Cemetary South Gate,48.005686,7.843191,http://lh4.ggpht.com/Z-so8LtY6meA8mhybCYqW39XdH5U6lFkiae10foSoGoWYjYYBtbuW6oxBghtd9VmCIzn7MqsCi-2lnI0hFA
Goldmarie,48.008677,7.846826,http://lh3.googleusercontent.com/86LbbLOB54uWjW17IqtlxlyMkhkM0kRREMj0lTLq5FO1ouEwePz1V43dGO9aRBIvZ3DOcfG_ZY_xhm9Vfbz6
Denkender Engel,48.008142,7.845498,http://lh6.ggpht.com/lNGk_wvOlyV51gFEFriJ5O4RKPMYXPNM1VK9U08safIoBKuoWyBOUL21SnNoh0Tu5Bhsqv8pTU33Low8X8cP
Hidden Lady Mary,48.008112,7.844157,http://lh3.ggpht.com/nodM51Q3N-5UDqEsuAmiNYTNmJd1k6aJ8fsYDP6EImecnj3Qz9kZ7rbiHqh-0SfWYuEG2nMUVTc-p0GpXYPp
Gymnasium Tortur Platz,48.014176,7.823942,http://lh4.ggpht.com/5UsW-QItbUvx8m4Gy22hDR4wnbVSWUrNI5D8xq9kCKp1QUy6z-3jUGh-ZAFKUyd7I0ZtGLk3hGbPVh0WqELwQg
Kirche Light,48.013136,7.821221,http://lh3.ggpht.com/Kh50mU5PxQDZ93IpgDF3KQI1zkUdCpfTICEWh4mB2sTo-dJyhbAq0M1cijxIxjzmQm6G4cri5uhuOrAo3FCP
Mooswaldbrunnen,48.014675,7.824283,http://lh3.ggpht.com/2qWqqszSxG7aOnJ9g6y1I9z312I10xyKPgNmVd1IM_fpX6CZCIBD3S_Lk7ftU1hmaKjNeo_SyTLd5M2w7NO29rtlNsVglPIVOaEyLrMz3zudFIAw
Blaue Giraffe,48.013952,7.825402,http://lh5.ggpht.com/wN1YTqSHoyr3SFamVJTfjxHBfskF8H9l0Km6wSnPA-XD27s5vDwOILm-YcIq5zt8EECTI_WNbsIKCPzrjhiX2DRtf_PwBke2PbUDYyThZxpQ-JV3cg
Lehen Mosaik,48.013037,7.821698,http://lh3.googleusercontent.com/6Fsfv_7IKO5yNXmwv8b12cuPdV4a6O78plawqJrj_YvaAdtf7vznbXJ0WdQgudpewYLUTtRLa22t62bdDaCaQA
Kreuz,47.993387,7.799036,http://lh4.ggpht.com/rv2v7Vp_j6rgFrZ8guT80vZGecy4CRszvnIcKp41f0lWNgYA6VcA7R_mjWtWzzSo0u19IYyGoHyTdJmzlK5o
Spielplatz,47.992395,7.805106,http://lh4.ggpht.com/RR-MOJ4wOLY41Oe4_Fw9XSh6cRty84MX-TvZczjdpBwDjm_OFhZSCTscIBPCpQj7m2xOQmnTghutB-mHGvg
Löwen,47.97697,7.911575,http://lh3.googleusercontent.com/DJGfkPvgvgkK3b8leTlp3dyPH6t0Vvr6S_cxXQGj-CUqIv0soALvfrFiqOqT2vBle6VORENKbUrSdwFZgAk
Albert-Schweitzer-Schulzentrum,48.041104,7.870891,http://lh5.ggpht.com/2Hso4x3ol9b_O8zHKbUvdqKlZk7dluHbuzKADkgjUXRoRxRXEdOte4iV0mItW0N4nSYUvutfqVYH39QqQgmsLjmomMUxibJnJZpluYElMAEcwlE
Riesenlöwe,48.040099,7.869707,http://lh4.ggpht.com/xFZvaTogDeoGdiFThKU4HxQZXKMQSPFK05nt6xUcoxz0ZYYSDMryoUvKnVxA2nl6LTJ7zWpIoAwb7sTCCNax
Hydrantman,48.0421,7.868031,http://lh4.ggpht.com/23j5p02aobuBF4O3TBfW-4s85bUAWmZp_bjlPLD6ZbPUvSKRHWlMpA-7aTeAxajayK7RtAEct_80sqe-aeLU
Fässlestemmer,48.042451,7.866293,http://lh6.ggpht.com/GhJpNTy4zzz72hmei9w4_0CXHe_Gh9Vl46X3FNegh-eDpWuchzqbg3451r6dVfXiLj57Zs_Df72exEMpL4E1
Steinmann Gundelfingen,48.040243,7.865339,http://lh5.ggpht.com/yJt43BvQjArFRuVcXGLQb2MKewvjYoIl5vC-Fvs4mc1RJRDDqoL5Y8UWxuFdzfuJJmaVgjVFFWhmQ_xFQuAG
St. Anna Kapelle,47.984776,7.911986,http://lh6.ggpht.com/bEOHi04d_zMnBU1s5DoXixn_Mxo3P1qSAOK9eOTNnxGrDBnXNA6GbxI_k5Uvu1CJ9MNhpR3JC3Bj5VqEpdhV
Jesuskreuz,47.961399,7.953651,http://lh5.ggpht.com/henb-wufhqpoStJ3VpvyE0Vup6SVuNEFqXng2kbpHFCeJSbf5wkm1RNkewRTKAvaxALohyD9-U8nkYMKWPrkMg
Katholische Kirche,47.999856,7.720257,http://lh4.ggpht.com/mcbRgGMygSvTxUmtrEM5Dg3LYAxy_OC2ffZHtA8NdZhWrzWQZxjJujyl8iJCfzpWE6Q691q_yiAk6prlVp-H
Brunnen,47.969093,7.698736,http://lh4.ggpht.com/Tg6hdSG6R-sPFCXSfvz_A98xzD02Zza-3SmBFimZTSmayZsddeYjS5QRXegeAJllhdjI-bToKvAeWHSNJMzr
